customer_id,resident_id,email,gender,senior_citizen,partner,tenure,monthly_charges,total_charges,contract,payment_method,churn
10283,810403-3766556,user_282@example.com,Female,0,No,9,36.46,,Month-to-month,Credit card,0
10284,960113-1313419,user_283@example.com,Male,0,No,1,107.84,,One year,Credit card,0
10285,710605-3753937,user_284@example.com,Male,0,No,17,64.65,1101.74,One year,Credit card,0
10286,930518-4433121,user_285@example.com,Female,0,No,0,89.64,,Month-to-month,Mailed check,0
10287,861026-3788717,user_286@example.com,Female,0,No,12,117.12,1433.31,One year,Credit card,1
10288,881226-1913830,user_287@example.com,Female,1,Yes,15,23.53,384.56,Month-to-month,Bank transfer,0
10289,950713-1120867,user_288@example.com,Male,0,No,6,28.19,203.26,Month-to-month,Electronic check,1
10290,740824-4474771,user_289@example.com,Male,0,Yes,17,90.73,,Month-to-month,Credit card,0
10291,810813-4978259,user_290@example.com,Male,0,No,0,46.75,,Two year,Mailed check,1
10292,800814-2916723,user_291@example.com,Male,0,Yes,0,36.98,,One year,Credit card,0
10293,700111-1616956,user_292@example.com,Male,1,Yes,34,22.45,759.76,Month-to-month,Credit card,0
10294,930406-1418252,user_293@example.com,Female,0,No,8,20.69,170.08,Month-to-month,Bank transfer,0
10295,790604-4214886,user_294@example.com,Female,0,Yes,2,96.14,197.66,Month-to-month,Bank transfer,0
10296,850109-2327314,user_295@example.com,Female,1,No,14,31.98,497.63,One year,Mailed check,0
10297,890921-4963027,user_296@example.com,Male,1,No,29,65.39,1928.49,Month-to-month,Mailed check,1
10298,970601-2502272,user_297@example.com,Male,0,Yes,4,79.24,420.83,Two year,Mailed check,0
10299,850521-3283552,user_298@example.com,Male,0,Yes,19,61.44,1277.68,Two year,Mailed check,1
10300,880304-4705855,user_299@example.com,Male,1,Yes,1,21.22,25.2,One year,Mailed check,0
10301,980715-3834478,user_300@example.com,Male,0,No,1,97.05,0.0,Month-to-month,Electronic check,1
10302,950525-3249121,user_301@example.com,Female,0,Yes,15,19.55,355.09,Month-to-month,Electronic check,0
10303,810327-4294006,user_302@example.com,Female,0,No,15,94.88,1396.18,Month-to-month,Mailed check,1
10304,740725-1755970,user_303@example.com,Male,0,Yes,20,108.05,2120.93,One year,Mailed check,0
10305,930613-4356163,user_304@example.com,Female,1,No,25,61.89,1527.33,One year,Electronic check,0
10306,890722-2252628,user_305@example.com,Male,0,No,72,72.19,5175.35,One year,Bank transfer,0
10307,900607-4635306,user_306@example.com,Male,0,No,14,66.32,959.09,Month-to-month,Electronic check,1
10308,931226-2473838,user_307@example.com,Male,0,Yes,7,57.52,324.67,Two year,Mailed check,0
10309,771121-2652137,user_308@example.com,Male,1,No,31,107.46,3277.37,Month-to-month,Bank transfer,1
10310,770603-4508331,user_309@example.com,Male,0,Yes,6,108.12,665.88,Month-to-month,Mailed check,1
10311,860320-2935453,user_310@example.com,Female,0,Yes,11,52.17,,One year,Credit card,0
10312,810624-4714267,user_311@example.com,Female,0,No,1,80.16,112.24,Month-to-month,Bank transfer,1
10313,911019-1305453,user_312@example.com,Female,0,No,0,111.42,,One year,Mailed check,1
10314,890604-3146963,user_313@example.com,Female,0,Yes,65,114.95,7422.84,Two year,Electronic check,0
10315,960226-4481201,user_314@example.com,Male,1,No,36,69.52,,One year,Mailed check,0
10316,710208-3250249,user_315@example.com,Female,0,Yes,23,63.9,1481.69,Month-to-month,Electronic check,1
10317,890410-2739226,user_316@example.com,Male,1,No,10,46.44,538.67,Month-to-month,Bank transfer,1
10318,720504-3698281,user_317@example.com,Male,0,No,3,114.63,241.52,Month-to-month,Electronic check,1
10319,760623-4380038,user_318@example.com,Male,0,No,3,32.82,87.42,Month-to-month,Bank transfer,1
10320,820827-1811520,user_319@example.com,Female,0,No,5,76.63,316.52,Two year,Mailed check,0
10321,850328-3847476,user_320@example.com,Male,1,No,15,46.83,619.84,One year,Electronic check,0
10322,950715-2263525,user_321@example.com,Female,0,No,25,46.47,1210.1,Month-to-month,Bank transfer,1
10323,730623-4448234,user_322@example.com,Male,0,No,21,59.1,1268.33,Two year,Bank transfer,0
10324,930519-2541328,user_323@example.com,Male,0,Yes,6,118.63,734.25,One year,Bank transfer,0
10325,840418-4617922,user_324@example.com,Male,0,No,61,24.01,1510.66,Month-to-month,Credit card,0
10326,860604-1158014,user_325@example.com,Female,0,No,26,76.5,1965.01,Month-to-month,Bank transfer,0
10327,771120-2904418,user_326@example.com,Male,0,Yes,16,26.78,406.85,Month-to-month,Mailed check,1
10328,770315-3302854,user_327@example.com,Female,0,Yes,18,33.99,721.11,Two year,Mailed check,0
10329,720326-4698729,user_328@example.com,Female,0,No,10,62.57,613.37,Month-to-month,Mailed check,0
10330,971116-2980615,user_329@example.com,Male,0,Yes,5,69.67,385.11,Two year,Bank transfer,0
10331,800302-1422634,user_330@example.com,Male,0,Yes,8,44.44,355.84,Month-to-month,Mailed check,1
10332,760817-4435793,user_331@example.com,Female,0,Yes,28,50.22,,Two year,Bank transfer,0
10333,980709-3852919,user_332@example.com,Female,0,Yes,0,27.22,,Month-to-month,Bank transfer,0
10334,950320-2731485,user_333@example.com,Male,0,No,2,48.9,,Two year,Bank transfer,0
10335,840521-4992364,user_334@example.com,Female,1,No,0,115.4,,Two year,Credit card,1
10336,741217-2456061,user_335@example.com,Male,0,No,0,113.21,,Month-to-month,Electronic check,1
10337,951206-3786355,user_336@example.com,Male,0,No,38,52.07,2024.36,One year,Mailed check,0
10338,970412-1773364,user_337@example.com,Male,1,Yes,24,75.73,,One year,Credit card,0
10339,860410-3124836,user_338@example.com,Male,1,Yes,12,109.69,1397.07,Two year,Mailed check,0
10340,950508-2299440,user_339@example.com,Male,0,Yes,2,19.12,0.0,Month-to-month,Credit card,0
10341,720516-4902418,user_340@example.com,Female,1,Yes,13,99.77,1307.65,Month-to-month,Electronic check,1
10342,751016-1632738,user_341@example.com,Male,0,No,12,113.57,1362.32,Two year,Electronic check,1
10343,910820-4776666,user_342@example.com,Female,1,No,3,27.66,74.29,One year,Electronic check,0
10344,800403-1440916,user_343@example.com,Male,0,No,11,34.69,448.52,Month-to-month,Electronic check,0
10345,761117-1878200,user_344@example.com,Male,0,Yes,10,114.81,1112.84,Two year,Bank transfer,0
10346,780315-3261271,user_345@example.com,Female,1,No,19,72.39,1307.93,Month-to-month,Mailed check,0
10347,770321-3894422,user_346@example.com,Female,0,Yes,20,19.92,399.4,One year,Mailed check,0
10348,700316-1104273,user_347@example.com,Female,0,No,0,44.33,,Month-to-month,Mailed check,1
10349,830723-3193630,user_348@example.com,Male,0,Yes,9,63.61,741.36,Month-to-month,Bank transfer,1
10350,980616-1487333,user_349@example.com,Female,0,Yes,19,87.96,1705.07,Month-to-month,Mailed check,0
10351,870913-4325771,user_350@example.com,Female,0,Yes,13,92.0,1175.53,Month-to-month,Electronic check,1
10352,730920-3229060,user_351@example.com,Female,0,No,38,118.29,4442.21,Month-to-month,Mailed check,1
10353,790601-4250852,user_352@example.com,Female,0,No,21,47.32,899.71,Month-to-month,Mailed check,1
10354,750621-3150794,user_353@example.com,Female,0,Yes,3,72.46,166.12,Month-to-month,Credit card,1
10355,840215-3271627,user_354@example.com,Male,0,Yes,1,71.97,77.72,Month-to-month,Bank transfer,1
10356,810520-3561313,user_355@example.com,Female,0,Yes,20,59.17,1254.77,One year,Electronic check,1
10357,960809-1917518,user_356@example.com,Male,0,Yes,0,35.46,,Month-to-month,Electronic check,1
10358,971015-1153172,user_357@example.com,Male,0,Yes,17,116.49,1991.78,Month-to-month,Electronic check,1
10359,890525-3711803,user_358@example.com,Female,1,Yes,56,104.05,,One year,Mailed check,0
10360,720127-3536851,user_359@example.com,Female,0,No,17,68.46,,Two year,Electronic check,0
10361,820217-1321975,user_360@example.com,Male,0,No,9,78.98,684.89,One year,Electronic check,1
10362,731202-2476882,user_361@example.com,Male,0,Yes,20,41.28,911.52,Month-to-month,Credit card,0
10363,770616-4171337,user_362@example.com,Female,1,No,12,73.01,866.66,Two year,Mailed check,1
10364,850519-2303945,user_363@example.com,Male,0,No,15,88.17,,Two year,Credit card,0
10365,930521-3360914,user_364@example.com,Male,0,No,56,70.15,3817.61,Month-to-month,Bank transfer,0
10366,821215-4360479,user_365@example.com,Male,1,No,9,117.78,1050.25,Two year,Mailed check,0
10367,800104-1722805,user_366@example.com,Male,0,No,64,79.79,5148.38,Month-to-month,Credit card,0
10368,951127-1221254,user_367@example.com,Male,0,No,47,55.69,2564.04,Month-to-month,Bank transfer,1
10369,960706-1184935,user_368@example.com,Female,0,No,4,95.91,346.1,Month-to-month,Credit card,0
10370,810818-3614318,user_369@example.com,Male,0,Yes,1,35.59,75.23,One year,Bank transfer,0
10371,970110-3198967,user_370@example.com,Male,0,No,2,57.05,40.27,Month-to-month,Electronic check,1
10372,820327-1229960,user_371@example.com,Female,0,Yes,0,53.28,,Month-to-month,Electronic check,1
10373,900714-3474312,user_372@example.com,Female,0,No,1,61.79,35.18,Month-to-month,Mailed check,0
10374,870412-4886660,user_373@example.com,Male,0,No,22,96.87,2111.71,Month-to-month,Credit card,1
10375,800519-1647487,user_374@example.com,Male,0,Yes,1,67.04,10.85,Month-to-month,Credit card,0
10376,980704-4899101,user_375@example.com,Male,1,Yes,7,98.1,705.6,One year,Bank transfer,0
10377,960606-2446883,user_376@example.com,Female,1,No,37,76.29,2945.72,Month-to-month,Mailed check,1
10378,830310-2791173,user_377@example.com,Male,0,No,0,52.79,,Two year,Electronic check,0
10379,871009-4867923,user_378@example.com,Male,0,Yes,33,99.7,3246.89,Month-to-month,Credit card,0
10380,731028-3334843,user_379@example.com,Male,0,No,6,42.39,311.12,Month-to-month,Bank transfer,1
10381,810819-2901190,user_380@example.com,Female,0,No,2,40.99,66.15,Month-to-month,Electronic check,1
10382,760203-3328607,user_381@example.com,Female,0,No,23,69.08,1657.56,Month-to-month,Electronic check,0
10383,810402-2134888,user_382@example.com,Female,0,Yes,19,44.65,888.68,Month-to-month,Electronic check,1
10384,791106-1742126,user_383@example.com,Female,0,No,41,19.41,648.65,One year,Bank transfer,0
10385,700827-2587052,user_384@example.com,Female,0,No,26,83.49,2120.54,One year,Bank transfer,1
10386,791223-2886255,user_385@example.com,Male,0,Yes,32,69.74,2278.9,Month-to-month,Electronic check,1
10387,710308-4390556,user_386@example.com,Female,0,No,6,63.16,386.54,Month-to-month,Bank transfer,0
10388,840819-2447926,user_387@example.com,Female,1,No,3,115.44,295.13,Month-to-month,Electronic check,0
10389,701119-2751727,user_388@example.com,Male,0,No,27,75.76,2013.84,Two year,Electronic check,1
10390,790503-1129289,user_389@example.com,Male,0,No,32,105.06,3266.61,One year,Electronic check,0
10391,940813-1367241,user_390@example.com,Male,0,No,72,32.48,2334.14,Month-to-month,Bank transfer,1
10392,800702-3994363,user_391@example.com,Male,0,Yes,10,75.56,866.13,Month-to-month,Mailed check,0
10393,960226-3261456,user_392@example.com,Male,0,Yes,9,105.51,,Two year,Mailed check,0
10394,720412-1267451,user_393@example.com,Male,0,Yes,29,76.96,2341.36,Month-to-month,Bank transfer,1
10395,710901-1768309,user_394@example.com,Female,0,Yes,8,90.48,767.96,Month-to-month,Credit card,1
10396,930308-3396328,user_395@example.com,Female,0,No,53,55.8,3008.77,Month-to-month,Bank transfer,1
10397,760422-4745029,user_396@example.com,Female,0,No,39,27.77,1181.73,One year,Credit card,1
10398,870211-1607472,user_397@example.com,Male,0,No,11,64.4,727.26,Two year,Electronic check,1
10399,741003-3577767,user_398@example.com,Male,1,No,27,58.05,1557.99,Two year,Credit card,0
10400,800303-1316381,user_399@example.com,Female,0,No,28,105.42,3003.39,One year,Electronic check,0
10401,931026-2649479,user_400@example.com,Female,0,Yes,2,42.96,158.61,Month-to-month,Mailed check,1
10402,881106-3170891,user_401@example.com,Male,0,No,46,115.42,5285.32,Month-to-month,Electronic check,0
10403,870313-4463112,user_402@example.com,Female,0,No,14,114.55,1567.62,Month-to-month,Credit card,0
10404,851220-3265355,user_403@example.com,Male,0,No,35,43.33,1523.49,Two year,Mailed check,0
10405,770515-2519838,user_404@example.com,Male,0,Yes,7,53.39,415.3,One year,Mailed check,1
10406,800821-1414550,user_405@example.com,Male,0,No,45,108.28,4912.5,Month-to-month,Bank transfer,0
10407,750314-3575007,user_406@example.com,Male,1,Yes,9,115.4,967.39,Month-to-month,Credit card,1
10408,810104-4326229,user_407@example.com,Female,0,Yes,0,62.95,,Month-to-month,Credit card,0
10409,911024-4416572,user_408@example.com,Female,0,No,47,50.68,2349.9,Two year,Bank transfer,0
10410,920413-2925165,user_409@example.com,Female,0,No,1,71.24,57.99,Month-to-month,Bank transfer,0
10411,940324-3354693,user_410@example.com,Female,0,Yes,7,87.45,567.02,Month-to-month,Mailed check,0
10412,710913-2136779,user_411@example.com,Male,0,Yes,59,45.92,2844.2,Month-to-month,Bank transfer,0
10413,900604-4395062,user_412@example.com,Female,1,No,60,92.33,5551.9,Month-to-month,Mailed check,1
10414,980712-3985066,user_413@example.com,Female,0,No,17,23.68,360.01,Two year,Credit card,0
10415,761027-2743425,user_414@example.com,Male,0,Yes,19,23.44,,Two year,Bank transfer,0
10416,741025-4921244,user_415@example.com,Male,0,Yes,11,57.23,667.99,Two year,Credit card,1
10417,831116-3516641,user_416@example.com,Female,0,No,6,53.94,314.25,One year,Mailed check,1
10418,880709-2144974,user_417@example.com,Male,0,No,7,50.14,393.01,One year,Electronic check,0
10419,881008-3995598,user_418@example.com,Male,0,Yes,22,67.72,1448.58,One year,Electronic check,0
10420,771204-3617948,user_419@example.com,Male,1,Yes,27,50.65,1342.9,Month-to-month,Credit card,1
10421,751112-4609851,user_420@example.com,Male,0,Yes,31,37.77,1070.36,One year,Mailed check,0
10422,780217-1488505,user_421@example.com,Male,0,Yes,31,49.52,1468.92,Month-to-month,Mailed check,0
10423,721113-2498043,user_422@example.com,Male,0,No,1,116.23,206.61,One year,Electronic check,1
10424,831101-4377882,user_423@example.com,Male,1,No,13,59.71,,Month-to-month,Mailed check,0
10425,730618-3836490,user_424@example.com,Male,1,No,1,63.08,66.37,Month-to-month,Mailed check,0
10426,770402-1731479,user_425@example.com,Female,0,Yes,15,76.3,1227.65,Two year,Credit card,0
10427,790107-3634975,user_426@example.com,Female,0,No,11,117.08,1279.88,Two year,Electronic check,1
10428,820624-2106747,user_427@example.com,Male,0,No,43,42.72,1824.79,Month-to-month,Mailed check,0
10429,700106-3592799,user_428@example.com,Female,0,Yes,8,86.8,697.23,Month-to-month,Credit card,1
10430,950910-1947264,user_429@example.com,Male,0,Yes,2,90.28,174.31,Two year,Bank transfer,1
10431,940522-1284417,user_430@example.com,Male,0,Yes,3,79.38,,One year,Electronic check,0
10432,720703-3167409,user_431@example.com,Female,0,Yes,28,27.38,823.81,Month-to-month,Credit card,1
10433,920809-2501562,user_432@example.com,Female,0,Yes,19,86.36,1648.35,One year,Bank transfer,0
10434,850704-1753952,user_433@example.com,Male,0,No,2,24.93,85.48,Month-to-month,Mailed check,1
10435,911013-4361946,user_434@example.com,Male,0,Yes,1,78.26,129.83,Month-to-month,Mailed check,1
10436,840118-3478573,user_435@example.com,Male,0,No,24,92.64,2242.77,Two year,Bank transfer,0
10437,870922-4159435,user_436@example.com,Male,1,No,1,39.65,0.0,Month-to-month,Credit card,1
10438,740726-4985196,user_437@example.com,Female,0,Yes,34,102.87,3429.94,Month-to-month,Mailed check,0
10439,780621-3621105,user_438@example.com,Female,0,No,24,21.54,524.4,Month-to-month,Mailed check,1
10440,840828-4696175,user_439@example.com,Female,0,Yes,1,103.09,94.53,Month-to-month,Credit card,0
10441,860313-1162323,user_440@example.com,Female,1,No,1,64.65,69.02,Month-to-month,Credit card,0
10442,841026-2785082,user_441@example.com,Male,0,No,72,40.31,,Month-to-month,Bank transfer,1
10443,850304-3675314,user_442@example.com,Female,0,No,9,31.91,416.37,Month-to-month,Mailed check,0
10444,710613-3847657,user_443@example.com,Female,1,Yes,9,114.07,960.12,Month-to-month,Credit card,0
10445,911004-2720135,user_444@example.com,Female,1,No,33,25.78,751.24,Month-to-month,Electronic check,0
10446,751208-2216942,user_445@example.com,Male,0,No,58,38.46,2247.3,Month-to-month,Bank transfer,0
10447,980919-2687697,user_446@example.com,Male,0,No,72,53.37,3823.82,One year,Bank transfer,0
10448,790607-3641301,user_447@example.com,Male,1,No,27,80.68,,One year,Bank transfer,1
10449,921118-2229486,user_448@example.com,Male,1,No,9,73.12,687.27,Month-to-month,Bank transfer,1
10450,810717-2189271,user_449@example.com,Male,0,Yes,1,31.1,,One year,Electronic check,0
10451,980101-2585998,user_450@example.com,Female,0,Yes,30,47.55,1351.14,Two year,Bank transfer,1
10452,881010-3447238,user_451@example.com,Female,0,No,16,42.43,651.04,Two year,Bank transfer,0
10453,760620-1441979,user_452@example.com,Female,0,No,11,39.91,460.45,Month-to-month,Credit card,0
10454,840923-3481527,user_453@example.com,Female,0,No,47,59.72,2845.36,One year,Mailed check,0
10455,800527-1521349,user_454@example.com,Male,0,No,2,89.08,287.83,Month-to-month,Bank transfer,1
10456,761223-1944662,user_455@example.com,Male,1,No,13,40.3,571.69,Month-to-month,Credit card,0
10457,830322-2775754,user_456@example.com,Male,0,Yes,0,55.26,,Month-to-month,Credit card,0
10458,970706-4406989,user_457@example.com,Male,1,No,12,57.69,,Month-to-month,Mailed check,1
10459,910317-3387776,user_458@example.com,Female,1,Yes,1,116.39,88.18,Month-to-month,Credit card,1
10460,901113-2829655,user_459@example.com,Male,1,Yes,2,114.21,,One year,Credit card,0
10461,720224-1803457,user_460@example.com,Female,0,Yes,2,98.71,230.18,One year,Bank transfer,0
10462,970802-4587766,user_461@example.com,Male,0,No,20,42.73,867.45,Month-to-month,Bank transfer,0
10463,930124-3975600,user_462@example.com,Female,0,Yes,27,25.32,617.46,Month-to-month,Credit card,0
10464,761019-4590376,user_463@example.com,Male,1,No,17,50.27,,Month-to-month,Electronic check,1
10465,870124-2846233,user_464@example.com,Female,0,Yes,65,45.25,2985.13,Month-to-month,Mailed check,0
10466,860309-4783192,user_465@example.com,Female,0,No,9,69.22,640.56,Two year,Credit card,0
